"","X","filename","architecture","min_val_loss","is_min"
"1",0,"expgamma5d_1","[746. 484. 270.]",-0.975129067897797,0
"2",1,"expgamma5d_1","[391. 503. 401. 231.]",-0.977826595306396,0
"3",2,"expgamma5d_1","[1242.  648.  580.  300.]",-0.978629291057587,0
"4",3,"expgamma5d_1","[573. 743. 641. 440. 316. 244. 223.]",-0.976571023464203,0
"5",4,"expgamma5d_1","[428. 368. 314. 191. 190. 126.]",-0.978828072547913,0
"6",5,"expgamma5d_1","[1173. 1202.]",-0.976233720779419,0
"7",6,"expgamma5d_1","[1479. 1597. 1681.  972.  817.  500.]",-0.975447952747345,0
"8",7,"expgamma5d_1","[1395. 1751.]",-0.975506544113159,0
"9",8,"expgamma5d_1","[220. 150. 107.  53.  31.  19.  15.  13.]",-0.978041768074036,0
"10",9,"expgamma5d_1","[833. 420. 271. 179. 121. 102.]",-0.979476809501648,0
"11",10,"expgamma5d_1","[243. 398. 507. 732. 462. 344.]",-0.978606998920441,0
"12",11,"expgamma5d_1","[ 825.  872. 1648. 1059.  705.  654.  562.  434.  242.  133.]",-0.969840228557587,0
"13",12,"expgamma5d_1","[1527.]",-0.97837233543396,0
"14",13,"expgamma5d_1","[ 866. 1266.  829.  691.]",-0.97872668504715,0
"15",14,"expgamma5d_1","[575. 614. 930. 731. 406. 378. 352. 202.]",-0.974470257759094,0
"16",15,"expgamma5d_1","[ 358.  547. 1044.  929.  567.  355.  283.  206.]",-0.974971532821655,0
"17",16,"expgamma5d_1","[ 915. 1612.  948.  796.  541.  315.  282.  278.  258.  134.]",-0.970738649368286,0
"18",17,"expgamma5d_1","[333. 646. 850. 824. 638. 584.]",-0.976274192333221,0
"19",18,"expgamma5d_1","[528. 492. 464. 266. 164.]",-0.977551460266113,0
"20",19,"expgamma5d_1","[216. 281. 524. 953. 726. 474. 427. 256.]",-0.976107537746429,0
"21",20,"expgamma5d_1","[1483. 1601. 1359.  733.]",-0.977197289466858,0
"22",21,"expgamma5d_1","[1088.  720.  579.]",-0.978473246097565,0
"23",22,"expgamma5d_1","[356. 684. 351. 290. 279.]",-0.978437423706055,0
"24",23,"expgamma5d_1","[ 906. 1429.  859.  798.  643.  328.  263.  208.]",-0.970468461513519,0
"25",24,"expgamma5d_1","[ 515.  732. 1249. 1695. 1111.  788.  535.]",-0.97780829668045,0
"26",25,"expgamma5d_1","[ 953. 1470. 1480.  765.  762.  476.  307.  264.  249.]",-0.971128463745117,0
"27",26,"expgamma5d_1","[57. 37.]",-0.975938975811005,0
"28",27,"expgamma5d_1","[111. 119. 212. 344. 216. 182. 137.  82.  80.  51.]",-0.973507463932037,0
"29",28,"expgamma5d_1","[900.]",-0.978036284446716,0
"30",29,"expgamma5d_1","[210. 347. 444. 392. 279. 249. 210. 111.]",-0.976266443729401,0
"31",30,"expgamma5d_1","[671. 350. 252. 228.]",-0.978310108184814,0
"32",31,"expgamma5d_1","[180. 301. 432. 651. 632. 427. 369.]",-0.977141976356506,0
"33",32,"expgamma5d_1","[653. 779. 645. 498. 251. 204. 172.]",-0.978858351707458,0
"34",33,"expgamma5d_1","[898. 604. 362. 300. 296. 171. 142. 134.  77.  59.]",-0.977092444896698,0
"35",34,"expgamma5d_1","[1800. 1487. 1112.  836.]",-0.976952433586121,0
"36",35,"expgamma5d_1","[1509.]",-0.97858989238739,0
"37",36,"expgamma5d_1","[1195. 1222. 1020.]",-0.975386559963226,0
"38",37,"expgamma5d_1","[1567.  886.  531.  405.  254.]",-0.978431701660156,0
"39",38,"expgamma5d_1","[109. 111. 222. 161.]",-0.976378262042999,0
"40",39,"expgamma5d_1","[321. 476. 516. 567. 900. 602. 484. 423.]",-0.971237063407898,0
"41",40,"expgamma5d_1","[814. 834. 692. 624. 502. 455. 314. 198.]",-0.972779929637909,0
"42",41,"expgamma5d_1","[483. 894. 660.]",-0.977205276489258,0
"43",42,"expgamma5d_1","[420. 656. 592. 552. 330. 222.]",-0.978258788585663,0
"44",43,"expgamma5d_1","[606. 666. 720. 589. 409.]",-0.978100597858429,0
"45",44,"expgamma5d_1","[28. 50. 31. 19.  9.  4.  3.  2.]",-0.14470300078392,0
"46",45,"expgamma5d_1","[644. 836. 825. 750.]",-0.977777242660522,0
"47",46,"expgamma5d_1","[943. 793. 554. 359. 232. 156. 152. 121.  82.]",-0.976562321186066,0
"48",47,"expgamma5d_1","[192. 285. 221. 133. 123. 106.  75.  67.  64.  58.]",-0.977352797985077,0
"49",48,"expgamma5d_1","[527. 630. 587. 338. 201. 159. 116.  98.]",-0.978259265422821,0
"50",49,"expgamma5d_1","[ 266.  353.  469.  930. 1750. 1151.  639.  535.]",-0.970558524131775,0
"51",50,"expgamma5d_1","[295. 291. 255. 245.]",-0.979592680931091,0
"52",51,"expgamma5d_1","[446. 544. 602. 521.]",-0.978030622005463,0
"53",52,"expgamma5d_1","[ 461.  616. 1078. 1033.  670.]",-0.977532982826233,0
"54",53,"expgamma5d_1","[551. 679. 682. 900. 941. 622. 605. 436.]",-0.972806811332703,0
"55",54,"expgamma5d_1","[183. 202. 213. 224. 214. 182. 171. 163.]",-0.974937558174133,0
"56",55,"expgamma5d_1","[489. 643. 538.]",-0.97780567407608,0
"57",56,"expgamma5d_1","[338. 350. 576. 525. 286. 207. 183.]",-0.977398574352264,0
"58",57,"expgamma5d_1","[1437.]",-0.97840541601181,0
"59",58,"expgamma5d_1","[500. 607. 657. 633. 349. 323. 305. 250. 159.  96.]",-0.966414034366608,0
"60",59,"expgamma5d_1","[1311. 1179. 1064.]",-0.9777951836586,0
"61",60,"expgamma5d_1","[ 764. 1082.  604.  417.]",-0.978371322154999,0
"62",61,"expgamma5d_1","[1471.]",-0.978479444980621,0
"63",62,"expgamma5d_1","[1207.]",-0.978348314762115,0
"64",63,"expgamma5d_1","[198. 267. 373. 314. 237. 215. 120. 117.]",-0.977494776248932,0
"65",64,"expgamma5d_1","[292. 298. 383. 667. 737. 638. 388. 369. 353. 197.]",-0.971680581569672,0
"66",65,"expgamma5d_1","[245. 323. 620. 991. 981. 593. 303. 254. 140. 133.]",-0.968394577503204,0
"67",66,"expgamma5d_1","[1667. 1639. 1569.  834.  650.]",-0.977889537811279,0
"68",67,"expgamma5d_1","[1287.]",-0.977900087833405,0
"69",68,"expgamma5d_1","[351. 401. 582. 676. 722. 823. 625. 320. 302. 301.]",-0.972195386886597,0
"70",69,"expgamma5d_1","[ 690.  963. 1048. 1315. 1268. 1153.  766.  534.  437.]",-0.967302680015564,0
"71",70,"expgamma5d_1","[872. 894. 768. 722. 585. 413. 290. 188.]",-0.976066589355469,0
"72",71,"expgamma5d_1","[1665. 1112. 1084.  618.  559.  449.  343.  260.]",-0.975227415561676,0
"73",72,"expgamma5d_1","[377.]",-0.978188097476959,0
"74",73,"expgamma5d_1","[851. 824. 633. 480. 479. 449. 377. 304.]",-0.975874781608582,0
"75",74,"expgamma5d_1","[1397. 1446.  888.  585.  577.  494.  309.  275.  248.]",-0.974406480789185,0
"76",75,"expgamma5d_1","[ 278.  456.  786. 1473. 1481. 1492.  812.  523.  272.  238.]",-0.966985702514648,0
"77",76,"expgamma5d_1","[1331. 1747. 1770. 1283. 1229.  804.  716.]",-0.969235241413116,0
"78",77,"expgamma5d_1","[180. 173. 151.  94.]",-0.979266941547394,0
"79",78,"expgamma5d_1","[239. 293. 372. 373. 357. 223. 174. 139. 120.  90.]",-0.971045613288879,0
"80",79,"expgamma5d_1","[1028. 1781. 1211.  948.]",-0.978009819984436,0
"81",80,"expgamma5d_1","[32. 49. 50. 61. 96. 68. 34. 25. 13.]",-0.979967355728149,1
"82",81,"expgamma5d_1","[1011. 1031.  723.  603.  578.  310.  184.]",-0.975635468959808,0
"83",82,"expgamma5d_1","[ 72.  78. 156. 158. 130.  84.  65.  43.  31.]",-0.979189217090607,0
"84",83,"expgamma5d_1","[ 869. 1173. 1119. 1091.  896.  840.]",-0.975722968578339,0
"85",84,"expgamma5d_1","[478. 867.]",-0.973483681678772,0
"86",85,"expgamma5d_1","[1508. 1082.  751.]",-0.976580739021301,0
"87",86,"expgamma5d_1","[51. 38.]",-0.974385976791382,0
"88",87,"expgamma5d_1","[ 691.  709. 1109. 1119.  780.  567.  522.]",-0.973514258861542,0
"89",88,"expgamma5d_1","[1211. 1659.]",-0.975172758102417,0
"90",89,"expgamma5d_1","[1062. 1084.  570.]",-0.976928472518921,0
"91",90,"expgamma5d_1","[271. 407. 705. 901. 798. 657.]",-0.975928604602814,0
"92",91,"expgamma5d_1","[ 794. 1515. 1792. 1278.  849.  603.]",-0.973284780979156,0
"93",92,"expgamma5d_1","[941. 880. 615. 425. 266. 171.  88.  74.  64.]",-0.978849828243256,0
"94",93,"expgamma5d_1","[1462. 1425.  769.  581.  399.  264.  212.  196.  136.]",-0.974348723888397,0
"95",94,"expgamma5d_1","[1060. 1590.]",-0.976493418216705,0
"96",95,"expgamma5d_1","[ 630. 1224. 1220.  763.  751.  588.  315.]",-0.973318517208099,0
"97",96,"expgamma5d_1","[1092. 1261.  962.  590.  497.  270.  202.]",-0.976933121681213,0
"98",97,"expgamma5d_1","[1008. 1698. 1407.  919.  547.  377.  369.]",-0.974909245967865,0
"99",98,"expgamma5d_1","[1068. 1611. 1103.]",-0.978140890598297,0
"100",99,"expgamma5d_1","[229. 389. 438. 443. 256. 140. 117.  92.]",-0.977141737937927,0
"101",100,"expgamma5d_1","[1333. 1558. 1648. 1558. 1442. 1304.  819.  558.  340.  177.]",-0.967872798442841,0
"102",101,"expgamma5d_1","[ 966. 1138.  877.  503.]",-0.978637158870697,0
"103",102,"expgamma5d_1","[228. 244. 127.  99.  82.]",-0.978808641433716,0
"104",103,"expgamma5d_1","[357. 469. 861. 588. 300. 264. 157. 115.  85.]",-0.977059304714203,0
"105",104,"expgamma5d_1","[686. 739. 915. 543. 338.]",-0.97775262594223,0
"106",105,"expgamma5d_1","[1791.]",-0.978446364402771,0
"107",106,"expgamma5d_1","[560. 543. 385. 202. 106. 105.]",-0.978436648845673,0
"108",107,"expgamma5d_1","[106.]",-0.977718651294708,0
"109",108,"expgamma5d_1","[ 158.  309.  611.  810. 1292.  972.  698.  504.  274.  163.]",-0.970987737178802,0
"110",109,"expgamma5d_1","[ 981. 1235. 1701. 1689. 1230.]",-0.978533327579498,0
"111",110,"expgamma5d_1","[830. 766. 465. 397.]",-0.977731466293335,0
"112",111,"expgamma5d_1","[655. 368. 317. 282. 172. 161. 106.  93.  59.]",-0.979438185691833,0
"113",112,"expgamma5d_1","[172. 233. 281. 353. 314. 186. 163. 138.]",-0.976567387580872,0
"114",113,"expgamma5d_1","[ 704. 1174. 1081.]",-0.977755188941956,0
"115",114,"expgamma5d_1","[474. 640. 470. 350.]",-0.979204118251801,0
"116",115,"expgamma5d_1","[628. 783. 464. 234. 127. 105.  74.  65.]",-0.976018130779266,0
"117",116,"expgamma5d_1","[415. 425. 769. 718. 479. 250. 244. 204. 114.]",-0.976782262325287,0
"118",117,"expgamma5d_1","[1287. 1720. 1687. 1676.  995.  902.  796.  536.  327.]",-0.969233870506287,0
"119",118,"expgamma5d_1","[44. 83. 53. 46. 42. 25.]",-0.978550314903259,0
"120",119,"expgamma5d_1","[ 822. 1427. 1252.  941.]",-0.97773677110672,0
"121",120,"expgamma5d_1","[442. 378. 306. 215. 163. 129. 117.  80.  40.]",-0.977201282978058,0
"122",121,"expgamma5d_1","[ 889. 1156. 1746. 1065.  863.  817.  676.  445.  345.]",-0.967709302902222,0
"123",122,"expgamma5d_1","[1442.]",-0.977910459041595,0
"124",123,"expgamma5d_1","[ 394.  670. 1145. 1309.  719.  700.  511.  503.  356.]",-0.966582179069519,0
"125",124,"expgamma5d_1","[ 86. 112. 139. 216. 357. 669. 561. 543. 285. 272.]",-0.973090350627899,0
"126",125,"expgamma5d_1","[200. 274. 283. 488. 529. 384. 292. 254.]",-0.975085496902466,0
"127",126,"expgamma5d_1","[261. 384. 233. 186. 176. 138.]",-0.97910737991333,0
"128",127,"expgamma5d_1","[ 760. 1144. 1767. 1548. 1096.  819.  582.  403.  282.]",-0.969026863574982,0
"129",128,"expgamma5d_1","[ 154.  269.  400.  648. 1136. 1416.  970.  949.  479.  416.]",-0.970096707344055,0
"130",129,"expgamma5d_1","[1108. 1372. 1452. 1073.  538.]",-0.97718220949173,0
"131",130,"expgamma5d_1","[268. 210. 206.]",-0.975925087928772,0
"132",131,"expgamma5d_1","[664. 636. 469.]",-0.977271318435669,0
"133",132,"expgamma5d_1","[ 82. 114.  77.]",-0.97555410861969,0
"134",133,"expgamma5d_1","[ 87. 159. 195. 126.  71.  61.  30.]",-0.978946566581726,0
"135",134,"expgamma5d_1","[817. 715.]",-0.976125419139862,0
"136",135,"expgamma5d_1","[ 341.  651.  857. 1474.  792.  758.]",-0.975115597248077,0
"137",136,"expgamma5d_1","[1447. 1246.  656.]",-0.978584825992584,0
"138",137,"expgamma5d_1","[528. 921. 564. 292. 157. 156. 141.  75.]",-0.978275120258331,0
"139",138,"expgamma5d_1","[ 603.  957. 1276.  657.]",-0.977297782897949,0
"140",139,"expgamma5d_1","[440. 350. 303. 294. 246. 140. 139. 129.]",-0.974156856536865,0
"141",140,"expgamma5d_1","[157. 143. 124. 103. 102.  65.  35.  33.  23.]",-0.979146599769592,0
"142",141,"expgamma5d_1","[446. 602. 632. 465.]",-0.978211879730225,0
"143",142,"expgamma5d_1","[477. 587. 423. 225. 159.  80.  75.  72.  37.]",-0.97969651222229,0
"144",143,"expgamma5d_1","[235. 377. 562. 470. 376. 352. 246.]",-0.972301125526428,0
"145",144,"expgamma5d_1","[1371. 1180.  740.]",-0.978589117527008,0
"146",145,"expgamma5d_1","[1541.  844.]",-0.977173388004303,0
"147",146,"expgamma5d_1","[ 562.  689. 1323. 1171.]",-0.977517366409302,0
"148",147,"expgamma5d_1","[1306.  926.  905.]",-0.978744983673096,0
"149",148,"expgamma5d_1","[1230.  794.]",-0.975734174251556,0
"150",149,"expgamma5d_1","[386. 565. 575. 722. 533. 316. 284. 259. 193.]",-0.974316298961639,0
"151",0,"expgamma5d_2","[746. 484. 270.]",-1.12635636329651,0
"152",1,"expgamma5d_2","[391. 503. 401. 231.]",-1.12589001655579,0
"153",2,"expgamma5d_2","[1242.  648.  580.  300.]",-1.12537503242493,0
"154",3,"expgamma5d_2","[573. 743. 641. 440. 316. 244. 223.]",-1.12165474891663,0
"155",4,"expgamma5d_2","[428. 368. 314. 191. 190. 126.]",-1.12535083293915,0
"156",5,"expgamma5d_2","[1173. 1202.]",-1.11011362075806,0
"157",6,"expgamma5d_2","[1479. 1597. 1681.  972.  817.  500.]",-1.11826729774475,0
"158",7,"expgamma5d_2","[1395. 1751.]",-1.11387157440186,0
"159",8,"expgamma5d_2","[220. 150. 107.  53.  31.  19.  15.  13.]",-1.12525296211243,0
"160",9,"expgamma5d_2","[833. 420. 271. 179. 121. 102.]",-1.1225860118866,0
"161",10,"expgamma5d_2","[243. 398. 507. 732. 462. 344.]",-1.11935555934906,0
"162",11,"expgamma5d_2","[ 825.  872. 1648. 1059.  705.  654.  562.  434.  242.  133.]",-1.10843336582184,0
"163",12,"expgamma5d_2","[1527.]",-1.11381149291992,0
"164",13,"expgamma5d_2","[ 866. 1266.  829.  691.]",-1.12395870685577,0
"165",14,"expgamma5d_2","[575. 614. 930. 731. 406. 378. 352. 202.]",-1.11766135692596,0
"166",15,"expgamma5d_2","[ 358.  547. 1044.  929.  567.  355.  283.  206.]",-1.11413156986237,0
"167",16,"expgamma5d_2","[ 915. 1612.  948.  796.  541.  315.  282.  278.  258.  134.]",-1.11675655841827,0
"168",17,"expgamma5d_2","[333. 646. 850. 824. 638. 584.]",-1.11762428283691,0
"169",18,"expgamma5d_2","[528. 492. 464. 266. 164.]",-1.12285208702087,0
"170",19,"expgamma5d_2","[216. 281. 524. 953. 726. 474. 427. 256.]",-1.11458265781403,0
"171",20,"expgamma5d_2","[1483. 1601. 1359.  733.]",-1.12434899806976,0
"172",21,"expgamma5d_2","[1088.  720.  579.]",-1.12424790859222,0
"173",22,"expgamma5d_2","[356. 684. 351. 290. 279.]",-1.12143158912659,0
"174",23,"expgamma5d_2","[ 906. 1429.  859.  798.  643.  328.  263.  208.]",-1.11792767047882,0
"175",24,"expgamma5d_2","[ 515.  732. 1249. 1695. 1111.  788.  535.]",-1.11343443393707,0
"176",25,"expgamma5d_2","[ 953. 1470. 1480.  765.  762.  476.  307.  264.  249.]",-1.1166844367981,0
"177",26,"expgamma5d_2","[57. 37.]",-1.11346971988678,0
"178",27,"expgamma5d_2","[111. 119. 212. 344. 216. 182. 137.  82.  80.  51.]",-1.11939370632172,0
"179",28,"expgamma5d_2","[900.]",-1.11396980285645,0
"180",29,"expgamma5d_2","[210. 347. 444. 392. 279. 249. 210. 111.]",-1.1176073551178,0
"181",30,"expgamma5d_2","[671. 350. 252. 228.]",-1.12422657012939,0
"182",31,"expgamma5d_2","[180. 301. 432. 651. 632. 427. 369.]",-1.12027490139008,0
"183",32,"expgamma5d_2","[653. 779. 645. 498. 251. 204. 172.]",-1.12125813961029,0
"184",33,"expgamma5d_2","[898. 604. 362. 300. 296. 171. 142. 134.  77.  59.]",-1.11903369426727,0
"185",34,"expgamma5d_2","[1800. 1487. 1112.  836.]",-1.12324059009552,0
"186",35,"expgamma5d_2","[1509.]",-1.11131203174591,0
"187",36,"expgamma5d_2","[1195. 1222. 1020.]",-1.11404824256897,0
"188",37,"expgamma5d_2","[1567.  886.  531.  405.  254.]",-1.12429046630859,0
"189",38,"expgamma5d_2","[109. 111. 222. 161.]",-1.12507498264313,0
"190",39,"expgamma5d_2","[321. 476. 516. 567. 900. 602. 484. 423.]",-1.11404955387115,0
"191",40,"expgamma5d_2","[814. 834. 692. 624. 502. 455. 314. 198.]",-1.11752498149872,0
"192",41,"expgamma5d_2","[483. 894. 660.]",-1.12291300296783,0
"193",42,"expgamma5d_2","[420. 656. 592. 552. 330. 222.]",-1.12315857410431,0
"194",43,"expgamma5d_2","[606. 666. 720. 589. 409.]",-1.12343609333038,0
"195",44,"expgamma5d_2","[28. 50. 31. 19.  9.  4.  3.  2.]",-0.150344371795654,0
"196",45,"expgamma5d_2","[644. 836. 825. 750.]",-1.12430799007416,0
"197",46,"expgamma5d_2","[943. 793. 554. 359. 232. 156. 152. 121.  82.]",-1.12149930000305,0
"198",47,"expgamma5d_2","[192. 285. 221. 133. 123. 106.  75.  67.  64.  58.]",-1.12076365947723,0
"199",48,"expgamma5d_2","[527. 630. 587. 338. 201. 159. 116.  98.]",-1.12068796157837,0
"200",49,"expgamma5d_2","[ 266.  353.  469.  930. 1750. 1151.  639.  535.]",-1.1116806268692,0
"201",50,"expgamma5d_2","[295. 291. 255. 245.]",-1.11928689479828,0
"202",51,"expgamma5d_2","[446. 544. 602. 521.]",-1.12500822544098,0
"203",52,"expgamma5d_2","[ 461.  616. 1078. 1033.  670.]",-1.11809456348419,0
"204",53,"expgamma5d_2","[551. 679. 682. 900. 941. 622. 605. 436.]",-1.11624491214752,0
"205",54,"expgamma5d_2","[183. 202. 213. 224. 214. 182. 171. 163.]",-1.12164568901062,0
"206",55,"expgamma5d_2","[489. 643. 538.]",-1.12434732913971,0
"207",56,"expgamma5d_2","[338. 350. 576. 525. 286. 207. 183.]",-1.12035608291626,0
"208",57,"expgamma5d_2","[1437.]",-1.11302149295807,0
"209",58,"expgamma5d_2","[500. 607. 657. 633. 349. 323. 305. 250. 159.  96.]",-1.12119162082672,0
"210",59,"expgamma5d_2","[1311. 1179. 1064.]",-1.12088441848755,0
"211",60,"expgamma5d_2","[ 764. 1082.  604.  417.]",-1.12412571907043,0
"212",61,"expgamma5d_2","[1471.]",-1.11272394657135,0
"213",62,"expgamma5d_2","[1207.]",-1.11250841617584,0
"214",63,"expgamma5d_2","[198. 267. 373. 314. 237. 215. 120. 117.]",-1.12060117721558,0
"215",64,"expgamma5d_2","[292. 298. 383. 667. 737. 638. 388. 369. 353. 197.]",-1.1159462928772,0
"216",65,"expgamma5d_2","[245. 323. 620. 991. 981. 593. 303. 254. 140. 133.]",-1.11159312725067,0
"217",66,"expgamma5d_2","[1667. 1639. 1569.  834.  650.]",-1.12353324890137,0
"218",67,"expgamma5d_2","[1287.]",-1.11478853225708,0
"219",68,"expgamma5d_2","[351. 401. 582. 676. 722. 823. 625. 320. 302. 301.]",-1.11084496974945,0
"220",69,"expgamma5d_2","[ 690.  963. 1048. 1315. 1268. 1153.  766.  534.  437.]",-1.10556054115295,0
"221",70,"expgamma5d_2","[872. 894. 768. 722. 585. 413. 290. 188.]",-1.11355984210968,0
"222",71,"expgamma5d_2","[1665. 1112. 1084.  618.  559.  449.  343.  260.]",-1.11401772499084,0
"223",72,"expgamma5d_2","[377.]",-1.11095404624939,0
"224",73,"expgamma5d_2","[851. 824. 633. 480. 479. 449. 377. 304.]",-1.11522793769836,0
"225",74,"expgamma5d_2","[1397. 1446.  888.  585.  577.  494.  309.  275.  248.]",-1.11526310443878,0
"226",75,"expgamma5d_2","[ 278.  456.  786. 1473. 1481. 1492.  812.  523.  272.  238.]",-1.11894989013672,0
"227",76,"expgamma5d_2","[1331. 1747. 1770. 1283. 1229.  804.  716.]",-1.10919332504272,0
"228",77,"expgamma5d_2","[180. 173. 151.  94.]",-1.12376320362091,0
"229",78,"expgamma5d_2","[239. 293. 372. 373. 357. 223. 174. 139. 120.  90.]",-1.11519372463226,0
"230",79,"expgamma5d_2","[1028. 1781. 1211.  948.]",-1.12164700031281,0
"231",80,"expgamma5d_2","[32. 49. 50. 61. 96. 68. 34. 25. 13.]",-1.11908185482025,0
"232",81,"expgamma5d_2","[1011. 1031.  723.  603.  578.  310.  184.]",-1.11967825889587,0
"233",82,"expgamma5d_2","[ 72.  78. 156. 158. 130.  84.  65.  43.  31.]",-1.12343454360962,0
"234",83,"expgamma5d_2","[ 869. 1173. 1119. 1091.  896.  840.]",-1.11853086948395,0
"235",84,"expgamma5d_2","[478. 867.]",-1.11071789264679,0
"236",85,"expgamma5d_2","[1508. 1082.  751.]",-1.12291860580444,0
"237",86,"expgamma5d_2","[51. 38.]",-1.1170699596405,0
"238",87,"expgamma5d_2","[ 691.  709. 1109. 1119.  780.  567.  522.]",-1.11714291572571,0
"239",88,"expgamma5d_2","[1211. 1659.]",-1.10054278373718,0
"240",89,"expgamma5d_2","[1062. 1084.  570.]",-1.12316536903381,0
"241",90,"expgamma5d_2","[271. 407. 705. 901. 798. 657.]",-1.11983811855316,0
"242",91,"expgamma5d_2","[ 794. 1515. 1792. 1278.  849.  603.]",-1.11855185031891,0
"243",92,"expgamma5d_2","[941. 880. 615. 425. 266. 171.  88.  74.  64.]",-1.12201738357544,0
"244",93,"expgamma5d_2","[1462. 1425.  769.  581.  399.  264.  212.  196.  136.]",-1.11957597732544,0
"245",94,"expgamma5d_2","[1060. 1590.]",-1.1048731803894,0
"246",95,"expgamma5d_2","[ 630. 1224. 1220.  763.  751.  588.  315.]",-1.11629104614258,0
"247",96,"expgamma5d_2","[1092. 1261.  962.  590.  497.  270.  202.]",-1.12003016471863,0
"248",97,"expgamma5d_2","[1008. 1698. 1407.  919.  547.  377.  369.]",-1.11668121814728,0
"249",98,"expgamma5d_2","[1068. 1611. 1103.]",-1.12313032150269,0
"250",99,"expgamma5d_2","[229. 389. 438. 443. 256. 140. 117.  92.]",-1.12231206893921,0
"251",100,"expgamma5d_2","[1333. 1558. 1648. 1558. 1442. 1304.  819.  558.  340.  177.]",-1.11339282989502,0
"252",101,"expgamma5d_2","[ 966. 1138.  877.  503.]",-1.12443673610687,0
"253",102,"expgamma5d_2","[228. 244. 127.  99.  82.]",-1.12644684314728,1
"254",103,"expgamma5d_2","[357. 469. 861. 588. 300. 264. 157. 115.  85.]",-1.11948776245117,0
"255",104,"expgamma5d_2","[686. 739. 915. 543. 338.]",-1.12199199199677,0
"256",105,"expgamma5d_2","[1791.]",-1.11566066741943,0
"257",106,"expgamma5d_2","[560. 543. 385. 202. 106. 105.]",-1.12570011615753,0
"258",107,"expgamma5d_2","[106.]",-1.11004543304443,0
"259",108,"expgamma5d_2","[ 158.  309.  611.  810. 1292.  972.  698.  504.  274.  163.]",-1.10880696773529,0
"260",109,"expgamma5d_2","[ 981. 1235. 1701. 1689. 1230.]",-1.12030375003815,0
"261",110,"expgamma5d_2","[830. 766. 465. 397.]",-1.12516510486603,0
"262",111,"expgamma5d_2","[655. 368. 317. 282. 172. 161. 106.  93.  59.]",-1.12147510051727,0
"263",112,"expgamma5d_2","[172. 233. 281. 353. 314. 186. 163. 138.]",-1.12019169330597,0
"264",113,"expgamma5d_2","[ 704. 1174. 1081.]",-1.12175130844116,0
"265",114,"expgamma5d_2","[474. 640. 470. 350.]",-1.12348127365112,0
"266",115,"expgamma5d_2","[628. 783. 464. 234. 127. 105.  74.  65.]",-1.12381052970886,0
"267",116,"expgamma5d_2","[415. 425. 769. 718. 479. 250. 244. 204. 114.]",-1.11726462841034,0
"268",117,"expgamma5d_2","[1287. 1720. 1687. 1676.  995.  902.  796.  536.  327.]",-1.10823285579681,0
"269",118,"expgamma5d_2","[44. 83. 53. 46. 42. 25.]",-1.12421715259552,0
"270",119,"expgamma5d_2","[ 822. 1427. 1252.  941.]",-1.12301063537598,0
"271",120,"expgamma5d_2","[442. 378. 306. 215. 163. 129. 117.  80.  40.]",-1.1212694644928,0
"272",121,"expgamma5d_2","[ 889. 1156. 1746. 1065.  863.  817.  676.  445.  345.]",-1.11442649364471,0
"273",122,"expgamma5d_2","[1442.]",-1.11217987537384,0
"274",123,"expgamma5d_2","[ 394.  670. 1145. 1309.  719.  700.  511.  503.  356.]",-1.10800004005432,0
"275",124,"expgamma5d_2","[ 86. 112. 139. 216. 357. 669. 561. 543. 285. 272.]",-1.11756193637848,0
"276",125,"expgamma5d_2","[200. 274. 283. 488. 529. 384. 292. 254.]",-1.11520326137543,0
"277",126,"expgamma5d_2","[261. 384. 233. 186. 176. 138.]",-1.12467777729034,0
"278",127,"expgamma5d_2","[ 760. 1144. 1767. 1548. 1096.  819.  582.  403.  282.]",-1.1114262342453,0
"279",128,"expgamma5d_2","[ 154.  269.  400.  648. 1136. 1416.  970.  949.  479.  416.]",-1.11018323898315,0
"280",129,"expgamma5d_2","[1108. 1372. 1452. 1073.  538.]",-1.12280058860779,0
"281",130,"expgamma5d_2","[268. 210. 206.]",-1.12392437458038,0
"282",131,"expgamma5d_2","[664. 636. 469.]",-1.12099194526672,0
"283",132,"expgamma5d_2","[ 82. 114.  77.]",-1.11242294311523,0
"284",133,"expgamma5d_2","[ 87. 159. 195. 126.  71.  61.  30.]",-1.12532603740692,0
"285",134,"expgamma5d_2","[817. 715.]",-1.11731600761414,0
"286",135,"expgamma5d_2","[ 341.  651.  857. 1474.  792.  758.]",-1.11874604225159,0
"287",136,"expgamma5d_2","[1447. 1246.  656.]",-1.12418925762177,0
"288",137,"expgamma5d_2","[528. 921. 564. 292. 157. 156. 141.  75.]",-1.12443315982819,0
"289",138,"expgamma5d_2","[ 603.  957. 1276.  657.]",-1.12198722362518,0
"290",139,"expgamma5d_2","[440. 350. 303. 294. 246. 140. 139. 129.]",-1.12161552906036,0
"291",140,"expgamma5d_2","[157. 143. 124. 103. 102.  65.  35.  33.  23.]",-1.12483775615692,0
"292",141,"expgamma5d_2","[446. 602. 632. 465.]",-1.12058305740356,0
"293",142,"expgamma5d_2","[477. 587. 423. 225. 159.  80.  75.  72.  37.]",-1.12060499191284,0
"294",143,"expgamma5d_2","[235. 377. 562. 470. 376. 352. 246.]",-1.11944437026978,0
"295",144,"expgamma5d_2","[1371. 1180.  740.]",-1.11953270435333,0
"296",145,"expgamma5d_2","[1541.  844.]",-1.11589550971985,0
